LATITUDE,LONGITUDE,AGE,SN
27025,42.7283,-111.527,275.0,8.5
27026,42.7283,-111.527,275.0,8
27027,42.7033,-111.477,275.0,6.8
27028,42.7033,-111.477,275.0,6.8
27029,42.7033,-111.477,275.0,55
27030,42.7033,-111.477,275.0,8.3
27031,42.7033,-111.477,275.0,22
27032,42.7033,-111.477,275.0,43
27033,42.7033,-111.477,275.0,8.6
27034,42.7033,-111.477,275.0,49
27035,40.1333,-113.75,44.25,8.6
27036,40.55,-114.883,395.5,21
27037,34.4833,-120.45,14.55,8
27038,34.4333,-119.95,14.55,7.9
27039,34.4667,-120.06700000000001,14.55,8.4
27040,34.4833,-120.43299999999999,14.55,10
27041,34.4833,-120.43299999999999,14.55,8.4
27042,34.4667,-120.367,14.55,11
27043,38.375,-106.0,33.4,15
27044,46.3333,-88.4167,1521.0,20
27045,46.2833,-88.2833,1521.0,18
27046,44.0,-73.25,3150.0,56
27047,44.0,-73.25,3150.0,24
27048,44.0,-73.5,3150.0,49
27049,44.0,-73.5,3150.0,47
27050,40.75,-105.617,3150.0,32
27051,46.625,-87.875,3150.0,6.9
27052,46.625,-87.75,3150.0,8.3
27053,62.7333,-151.13299999999998,33.4,8
27054,58.9936,-136.409,72.9,13
27055,63.1589,-149.86,227.0,61
27056,43.7,-113.18299999999999,275.0,9.3
27057,43.7,-113.18299999999999,275.0,13
27058,43.7,-113.18299999999999,275.0,7.2
27059,43.7,-113.18299999999999,275.0,19
27060,43.7,-113.18299999999999,275.0,10
27061,43.7,-113.18299999999999,275.0,9.6
27062,43.7,-113.18299999999999,275.0,17
27063,42.7,-113.18299999999999,275.0,10
27064,69.3333,-143.983,277.5,9.1
27065,69.2667,-143.983,277.5,8.3
27066,69.2667,-143.983,277.5,13
27067,69.243,-144.004,277.5,7.2
27068,69.243,-144.004,277.5,28
27069,69.2167,-144.017,277.5,6.9
27070,69.3,-144.0,277.5,18
27071,45.625,-112.875,44.25,10
27072,40.1,-105.43299999999999,3150.0,11
27073,40.0333,-105.5,3150.0,8.6
27086,37.5,-119.25,12.8,7.4
27087,37.625,-119.25,104.5,9.1
27088,37.5,-119.25,12.8,8.7
27089,37.625,-119.375,104.5,29
27090,36.0833,-117.867,0.905,11
27091,36.0833,-117.867,0.905,8.3
27092,36.1,-117.81700000000001,0.905,13
27093,36.05,-117.833,1.3,8.3
27094,36.0333,-117.81700000000001,1.3,8.5
27095,36.0167,-117.833,0.905,9.6
27096,36.0333,-117.8,0.905,16
27097,35.9833,-117.81700000000001,1.3,6.7
27098,35.9667,-117.833,0.905,11
27099,36.0833,-117.76700000000001,0.905,11
27100,35.375,-119.75,14.55,8.7
27101,35.375,-119.75,14.55,7.9
27102,35.375,-119.75,14.55,7.7
27103,35.375,-119.75,14.55,7.1
27104,35.375,-119.75,14.55,7.5
27105,35.375,-119.75,14.55,7.8
27106,35.375,-119.75,14.55,8
27107,35.375,-119.75,14.55,7.5
27109,44.4611,-110.853,1.3,9.1
27110,44.7167,-110.7,1.3,10
27111,44.7167,-110.7,1.3,8.8
27112,44.7167,-110.7,1.3,9.6
27113,44.7167,-110.7,1.3,8.7
27114,44.7167,-110.7,1.3,11
27115,44.7167,-110.7,1.3,9
27116,38.9383,-122.751,0.905,10
27117,38.9786,-122.766,0.905,8.8
27118,39.0392,-122.666,1.3,12
27119,38.9417,-122.844,0.905,8.7
27120,39.0161,-122.742,0.905,14
27121,38.9228,-122.697,0.905,6.3
27122,43.25,-110.75,275.0,8.2
27123,42.0,-71.3667,2049.5,11
27124,42.0,-71.1167,3150.0,8.2
27125,42.25,-71.5,2049.5,6.9
27126,37.625,-119.375,104.5,7.9
27127,35.0,-84.375,1472.0,72
27128,35.0,-84.375,1472.0,4.4
27129,35.0,-84.375,1472.0,22
27130,35.0,-84.375,1472.0,77
27131,35.0,-84.375,1472.0,4.1
27132,35.0,-84.375,1472.0,9.6
27133,35.0,-84.375,1472.0,6.9
27134,35.0,-84.375,1472.0,2.3
27135,35.0,-84.375,1472.0,3.3
27136,35.0,-84.375,1472.0,5.4
27137,35.0,-84.375,1472.0,3.5
27138,36.625,-80.875,1472.0,100
27139,36.625,-80.875,1472.0,44
27140,36.625,-80.875,1472.0,320
27141,36.625,-80.875,1472.0,74
27142,36.625,-80.875,1472.0,2.4
27143,36.625,-80.875,1472.0,2
27144,40.0333,-105.68299999999999,3150.0,11
27145,40.1333,-105.5,3150.0,23
27146,40.0833,-105.5,3150.0,9.4
27147,40.625,-75.625,467.0,15
27148,40.625,-75.625,467.0,7.3
27149,34.6167,-119.3,14.55,2
27150,34.6167,-119.3,14.55,1.6
27151,34.6167,-119.3,14.55,1.7
27152,34.6167,-119.3,14.55,1.8
27153,34.6167,-119.3,14.55,1.9
27154,34.6167,-119.3,14.55,2.7
27155,34.6167,-119.3,14.55,2.1
27156,34.6167,-119.3,14.55,1.6
27157,34.6167,-119.3,14.55,3.8
27158,34.6167,-119.3,14.55,2.2
27159,34.6167,-119.3,14.55,2.9
27160,34.6167,-119.3,14.55,5.6
27161,34.6167,-119.3,14.55,3.6
27162,34.6167,-119.3,14.55,2.3
27163,34.6167,-119.3,14.55,3.2
27164,34.6167,-119.3,14.55,1.5
27165,34.6167,-119.3,14.55,1.9
27166,34.6167,-119.3,14.55,1.7
27167,34.6167,-119.3,14.55,2.1
27168,34.6167,-119.3,14.55,1.9
27169,34.6167,-119.3,14.55,1.6
27170,34.6167,-119.3,14.55,1.5
27171,34.6167,-119.3,14.55,1.5
27172,34.6167,-119.3,14.55,2.3
27173,34.6167,-119.3,14.55,1.6
27174,34.6167,-119.3,14.55,3.5
27175,34.6333,-119.367,14.55,1.6
27176,34.6333,-119.367,14.55,2.1
27177,34.6333,-119.367,14.55,1.8
27178,34.6333,-119.367,14.55,1.6
27179,34.6333,-119.367,14.55,2.3
27180,34.6333,-119.367,14.55,2.3
27181,34.6333,-119.367,14.55,1.9
27182,34.6333,-119.367,14.55,2.5
27183,34.6333,-119.367,14.55,1.8
27184,34.6333,-119.367,14.55,1.6
27185,34.6333,-119.367,14.55,2.2
27186,34.6333,-119.367,14.55,1.9
27187,34.6333,-119.367,14.55,1.8
27188,34.6333,-119.367,14.55,2.4
27189,34.025,-82.5833,2049.5,3.6
27190,33.95,-82.9583,2049.5,3.7
27191,33.95,-82.9583,2049.5,4.2
27192,34.6167,-83.8667,2049.5,3.7
27193,34.0833,-82.4833,2108.0,1.6
27195,35.65,-81.9833,1374.0,2.5
27196,35.9667,-81.1167,395.5,2.6
27197,35.5167,-81.5167,395.5,1.6
27198,41.7,-71.1167,1521.0,1.9
27199,42.0333,-71.3333,1521.0,5.5
27200,46.3,-88.3667,1521.0,8.1
27201,46.3,-88.3667,1521.0,8.9
27202,33.125,-111.125,33.4,2.1
27203,33.125,-111.125,33.4,3
27204,33.125,-111.125,33.4,2.3
27205,33.125,-111.125,33.4,1.5
27206,33.125,-111.125,33.4,1.8
27207,33.125,-111.125,3150.0,1.6
27208,33.125,-111.125,33.4,2.7
27211,33.125,-111.125,3150.0,3.4
27212,33.125,-111.125,3150.0,1.7
27213,33.125,-111.125,3150.0,5.3
27214,33.125,-111.125,3150.0,2.8
27215,33.125,-111.125,3150.0,2.2
27216,33.125,-111.125,3150.0,5
27217,40.25,-122.625,104.5,3.1
27218,40.25,-122.625,104.5,3.7
27219,40.25,-122.625,104.5,2.5
27220,40.25,-122.625,104.5,3.5
27221,40.125,-122.625,104.5,2.8
27222,40.125,-122.625,104.5,2.6
27223,40.125,-122.625,104.5,3.1
27224,40.125,-122.5,104.5,2.7
27225,40.0,-122.5,104.5,2.8
27226,40.0,-122.5,104.5,2.8
27227,40.0,-122.5,104.5,2.5
27228,40.0,-122.5,104.5,2.5
27229,40.0,-122.5,104.5,4.2
27230,39.875,-122.5,175.0,4.1
27231,39.875,-122.5,175.0,3.1
27232,39.875,-122.5,104.5,3.2
27233,39.625,-122.5,175.0,2.5
27234,39.5,-122.5,175.0,4.3
27235,39.5,-122.5,104.5,3.6
27236,39.5,-122.375,104.5,3.6
27237,39.5,-122.375,104.5,3.9
27238,39.5,-122.375,104.5,3.2
27239,39.5,-122.25,104.5,4.7
27240,39.5,-122.375,104.5,3.8
27241,39.5,-122.375,104.5,3.9
27242,39.375,-122.375,104.5,4.3
27243,39.375,-122.375,104.5,3.6
27244,39.25,-122.375,104.5,4.6
27245,39.25,-122.25,104.5,3.8
27246,39.25,-122.25,104.5,3.7
27247,39.25,-122.25,104.5,4.1
27248,39.0,-122.25,104.5,2.6
27249,39.0,-122.25,104.5,2.1
27250,39.0,-122.25,104.5,3.5
27251,39.0,-122.25,104.5,5
27252,39.0,-122.25,104.5,4
27253,36.0,-106.875,3150.0,4.9
27254,36.625,-106.125,3150.0,16
27255,36.625,-106.125,1902.65,2.2
27256,64.9233,-155.017,124.9,8.4
27257,64.9883,-154.792,272.4,9.1
27258,48.2528,-124.53299999999999,44.25,3.2
27259,48.3306,-124.64,44.25,11
27260,48.3556,-124.55,28.75,2.7
27261,42.1167,-109.917,59.9,2.8
27262,42.9333,-105.1,104.5,3.1
27263,42.0,-114.75,14.55,9.3
27264,42.0,-114.75,14.55,10
27265,42.375,-114.25,14.55,11
27266,45.3958,-113.979,33.4,3.4
27267,34.8,-118.85,156.5,2.8
27268,34.85,-118.71700000000001,156.5,3.9
27269,35.05,-118.35,156.5,1.9
27270,34.9167,-118.68299999999999,156.5,4.3
27271,34.9667,-118.51700000000001,156.5,2.8
27272,35.0167,-118.35,156.5,2
27273,35.0333,-118.633,156.5,1.5
27274,35.2833,-118.73299999999999,156.5,4.3
27275,35.15,-118.68299999999999,156.5,4.5
27276,35.3333,-118.117,156.5,1.6
27277,60.3167,-153.85,33.4,2.5
27278,60.1167,-153.533,33.4,3.2
27279,60.0,-153.36700000000002,33.4,2.4
27280,60.0,-154.131,33.4,1.8
27281,60.0833,-153.75,33.4,2.5
27282,59.75,-153.75,33.4,2.6
27283,59.9333,-154.933,33.4,2.4
27284,60.5,-153.375,33.4,3.5
27285,60.5,-155.167,33.4,1.9
27286,60.5,-153.375,33.4,3.3
27287,60.75,-153.375,33.4,1.5
27288,60.75,-153.375,33.4,2.6
27289,60.9667,-153.7,33.4,1.9
27290,60.3167,-153.85,33.4,9.5
27291,60.75,-153.375,33.4,3.1
27292,60.75,-153.375,33.4,1.8
27293,60.75,-153.375,74.65,2.5
27294,60.75,-153.375,74.65,3.3
27295,60.9667,-153.7,33.4,2.5
27296,60.75,-153.0,33.4,2.3
27297,60.3167,-153.85,33.4,3.4
27298,60.265,-153.392,105.65,3.1
27299,60.265,-153.243,105.65,3.7
27300,60.25,-153.375,33.4,1.8
27301,60.3167,-153.85,33.4,3.3
27302,60.5,-153.375,105.65,2.9
27303,60.0,-153.75,33.4,2.9
27307,34.25,-113.125,12.8,1.7
27308,34.25,-113.125,17.75,3.5
27309,34.25,-113.125,17.75,2.5
27310,35.1239,-81.4908,395.5,1.6
27311,35.1153,-81.4061,395.5,12
27312,35.7756,-80.5897,395.5,10
27313,35.1319,-81.2303,395.5,1.5
27314,37.75,-119.0,0.905,2.2
27315,37.5,-118.25,0.905,3.6
27316,37.75,-119.0,0.905,2.3
27317,46.625,-87.75,1521.0,2.7
27318,46.625,-87.75,1521.0,2.3
27322,34.6122,-119.28399999999999,14.55,1.5
27323,34.6122,-119.28399999999999,14.55,2
27324,34.6122,-119.28399999999999,14.55,2.1
27325,34.6122,-119.28399999999999,14.55,2.2
27326,34.6122,-119.28399999999999,14.55,3.1
27327,34.6122,-119.28399999999999,14.55,2.4
27328,34.6122,-119.28399999999999,14.55,1.8
27329,34.6122,-119.28399999999999,14.55,2
27330,34.6122,-119.28399999999999,14.55,2.2
27331,34.6122,-119.28399999999999,14.55,1.5
27332,34.0,-113.0,28.3,2.8
27333,34.0,-113.0,28.3,3.2
27334,34.0,-113.0,33.4,2.3
27335,34.0,-113.0,28.3,2.4
27336,34.0,-113.0,28.3,2.8
27337,34.0,-113.0,28.3,2.7
27338,34.0,-113.0,44.4,2.2
27339,34.0,-113.0,28.3,2.4
27340,34.0,-113.0,33.4,3.2
27341,45.625,-112.875,104.5,1.6
27342,40.625,-117.0,33.4,10
27343,40.625,-117.0,33.4,2.7
27344,40.625,-117.0,33.4,3.5
27345,40.625,-117.0,33.4,3
27346,40.625,-117.0,33.4,3.2
27347,40.625,-117.0,33.4,12
27348,40.625,-117.0,33.4,14
27349,40.625,-117.0,33.4,5.3
27350,40.625,-117.0,33.4,4.5
27351,40.625,-117.0,33.4,4.4
27352,40.625,-117.0,33.4,3.6
27353,40.625,-117.0,33.4,8.6
27354,40.625,-117.0,33.4,4.5
27355,40.625,-117.0,33.4,4.1
27356,40.625,-117.0,516.5,5.1
27357,40.625,-117.0,33.4,2.8
27358,37.375,-89.125,338.5,51
27359,40.75,-75.0,1521.0,2.3
27360,41.2542,-74.0,467.0,1.7
27361,41.2583,-74.0,467.0,3.7
27362,40.625,-75.0,2122.0,4.1
27363,40.625,-75.0,2122.0,2.2
27364,40.625,-75.0,2122.0,3.3
27365,40.0,-75.0,2122.0,3.1
27366,40.75,-75.0,1521.0,1.5
27367,40.75,-75.0,1521.0,2.5
27368,40.75,-75.0,1521.0,2.8
27369,60.4167,-153.6,72.9,3.9
27370,60.3167,-153.95,33.4,2.2
27371,60.5167,-152.95,135.5,1.9
27372,60.45,-153.0,175.0,1.5
27373,60.0167,-153.933,72.9,3.7
27374,59.8333,-154.0,104.5,1.6
27375,59.95,-153.917,33.4,1.9
27376,59.95,-154.0,104.5,4.5
27377,59.9167,-154.05,104.5,1.5
27378,59.8667,-153.767,104.5,3.8
27379,59.8667,-153.933,33.4,3.2
27380,59.9333,-153.86700000000002,33.4,2.9
27381,59.95,-153.817,33.4,3.4
27382,59.95,-154.1,33.4,3.2
27383,60.0,-154.1,33.4,3.6
27384,60.0333,-154.05,33.4,3.6
27385,60.0833,-153.63299999999998,104.5,3
27386,60.1333,-153.967,33.4,2.4
27387,60.2333,-153.717,33.4,4
27388,60.1833,-153.65,33.4,2.2
27389,60.1667,-153.667,33.4,1.7
27390,60.5333,-153.033,135.5,2.4
27391,60.5667,-153.033,135.5,3.3
27392,60.4667,-153.667,33.4,3.8
27393,59.95,-153.6,175.0,2
27394,60.6,-153.017,135.5,3.5
27395,60.5833,-153.55,33.4,2.5
27396,60.6,-153.6,33.4,1.5
27397,60.6333,-153.63299999999998,33.4,4.9
27398,60.5667,-153.683,33.4,1.7
27399,60.7167,-153.583,33.4,3.7
27401,60.7833,-153.55,33.4,2.7
27402,60.7833,-153.55,33.4,6
27403,60.7833,-153.333,33.4,1.7
27404,60.6833,-153.61700000000002,33.4,2.1
27405,60.1167,-153.467,33.4,2.8
27406,60.0167,-153.483,33.4,3.3
27407,60.15,-153.5,33.4,2.7
27408,60.2333,-153.517,33.4,2.1
27409,60.2333,-153.567,33.4,2
27410,60.25,-153.567,33.4,2.7
27411,60.2667,-153.5,104.5,2.4
27412,60.2167,-153.567,104.5,2
27413,60.2,-153.517,33.4,2.8
27414,60.3,-153.267,104.5,2.4
27415,60.7833,-153.917,33.4,6.5
27419,60.6667,-152.833,104.5,4.7
27420,60.7,-152.583,175.0,2.2
27421,60.7667,-152.517,175.0,2.6
27424,40.8833,-74.9833,1521.0,18
27425,60.5333,-153.467,33.4,2.7
27426,60.5833,-153.35,104.5,4.1
27427,60.5333,-153.317,72.9,2.3
27428,60.4833,-153.45,33.4,3.7
27429,60.5333,-153.467,33.4,2.5
27430,60.4833,-153.333,104.5,4.2
27431,60.45,-153.417,104.5,1.8
27432,60.45,-153.567,104.5,2.7
27433,60.2667,-153.55,104.5,1.7
27434,60.2833,-153.533,72.9,2.4
27435,60.2667,-153.7,33.4,3.1
27436,60.3167,-153.533,72.9,2.2
27437,60.3667,-153.683,72.9,3.1
27438,60.3833,-153.61700000000002,72.9,4.4
27439,60.3833,-153.55,72.9,1.7
27440,60.5833,-153.417,104.5,1.7
27441,60.2333,-153.35,104.5,2
27442,60.3,-153.317,72.9,4.1
27443,60.3,-153.6,33.4,3.2
27444,60.9667,-153.11700000000002,33.4,2.8
27445,61.0,-153.067,33.4,5.1
27446,60.9,-153.233,33.4,2.5
27447,60.8,-153.13299999999998,104.5,4
27448,60.8167,-152.767,104.5,3.8
27449,60.6167,-153.317,104.5,2.5
27450,60.3667,-153.483,104.5,2.4
27451,60.4,-153.417,104.5,2.9
27452,61.0,-153.15,33.4,1.5
27455,60.95,-153.467,33.4,1.6
27456,60.85,-152.767,104.5,2.2
27457,60.6333,-152.88299999999998,104.5,1.7
27467,40.125,-113.25,33.4,9.1
27468,40.125,-113.25,33.4,4.9
27470,40.8833,-74.6,1521.0,64
27471,40.8833,-74.6,1521.0,69
27472,40.7167,-75.2,1521.0,14
27474,38.75,-119.875,104.5,4
27475,60.8167,-152.9,104.5,2.6
27476,60.7833,-152.85,104.5,3.2
27477,60.75,-152.9,104.5,1.8
27478,37.5,-89.75,467.0,45
27479,37.5,-89.75,467.0,20
27480,37.625,-89.875,467.0,46
27481,37.75,-89.875,467.0,12
27482,45.0,-114.25,3150.0,4.9
27483,45.0,-114.0,3150.0,3.4
27484,45.25,-114.25,3150.0,5.2
27485,45.25,-113.875,1282.5,2.1
27486,45.25,-113.875,1282.5,3.3
27487,45.25,-113.875,1282.5,2.4
27488,45.25,-114.0,1282.5,3.9
27489,42.1667,-114.6,33.4,6.2
27490,42.2167,-114.53299999999999,33.4,9.6
27491,42.25,-114.46700000000001,33.4,4.3
27492,42.25,-114.45,33.4,5.3
27493,42.0333,-114.617,33.4,10
27494,42.0833,-114.667,33.4,6.6
27495,42.0333,-114.617,33.4,8.4
27496,42.0333,-114.617,33.4,9.4
27497,42.0333,-114.617,33.4,9.1
27498,42.0,-114.617,33.4,8.3
27499,42.0,-114.617,33.4,9
27500,42.0,-114.617,33.4,8
27501,42.0,-114.617,33.4,8.2
27502,42.0,-114.617,33.4,9.7
27503,42.0,-114.617,33.4,7.6
27504,42.0,-114.617,33.4,6
27505,42.0,-114.617,33.4,7.9
27506,42.0,-114.617,33.4,8.2
27507,42.0,-114.617,33.4,8.5
27508,42.0,-114.617,33.4,8.7
27509,42.0,-114.617,33.4,3.8
27510,42.0,-114.617,33.4,6.5
27511,42.0,-114.617,33.4,3.9
27512,42.0,-114.617,33.4,11
27513,42.0,-114.617,33.4,8.9
27514,42.0,-114.617,33.4,5.3
27515,42.0,-114.617,33.4,5
27516,42.0,-114.617,33.4,4.9
27517,42.0,-114.617,33.4,11
27518,42.0,-114.617,33.4,9.8
27519,42.0,-114.617,33.4,11
27520,42.0,-114.617,33.4,3.8
27522,36.8517,-80.7594,1521.0,16
27523,36.85,-80.7533,1521.0,21
27524,36.8467,-80.7383,1521.0,16
27525,36.7489,-80.785,1521.0,21
27526,36.7206,-80.9161,1521.0,17
27527,36.7122,-80.9922,395.5,12
27528,36.7122,-80.9922,395.5,12
27529,36.7333,-80.9944,1521.0,14
27531,36.7411,-80.99,395.5,15
27532,36.5739,-81.1528,1521.0,12
27533,36.6361,-81.1567,1521.0,13
27534,36.6667,-81.3906,1521.0,13
27535,36.6144,-81.5767,1521.0,12
27536,36.6083,-81.5117,1521.0,11
27537,36.3156,-81.4039,1521.0,19
27538,36.2783,-81.8006,1521.0,12
27539,36.2839,-81.8083,1521.0,13
27540,36.2922,-81.8189,1521.0,11
27541,36.2094,-81.8389,1521.0,11
27542,36.2128,-81.845,1521.0,11
27543,36.2044,-81.8128,1521.0,13
27545,36.1694,-81.9506,1521.0,14
27546,36.1361,-81.6711,1521.0,11
27547,36.0961,-81.6411,1521.0,14
27548,40.4833,-117.883,467.0,3.5
27549,40.4667,-117.833,245.9,2.5
27550,34.5833,-80.5417,395.5,2
27551,34.5833,-80.5417,395.5,2
27552,34.5833,-80.5417,395.5,1.5
27553,34.5833,-80.5417,395.5,2.5
27554,34.5833,-80.5417,395.5,1.8
27555,34.5833,-80.5417,395.5,2.7
27556,34.5833,-80.5417,395.5,4.5
27557,34.5833,-80.5417,395.5,6.6
27558,34.5833,-80.5417,395.5,2.3
27559,34.5833,-80.5417,395.5,3.9
27566,48.3083,-124.475,28.75,1.6
27568,38.9503,-122.829,0.905,8.6
27569,38.6975,-122.678,2.655,2.5
27570,38.7892,-122.71600000000001,0.905,4.1
27571,38.7992,-122.72200000000001,0.905,7.2
27572,38.9056,-122.772,0.905,6.2
27573,38.9056,-122.772,0.905,3.7
27574,38.9056,-122.772,0.905,2.9
27575,38.9056,-122.772,0.905,1.6
27576,38.1167,-105.25,516.5,17
27577,38.1167,-105.25,516.5,4.8
27578,38.1167,-105.25,516.5,7.7
27579,38.1167,-105.25,516.5,4.5
27580,38.1167,-105.25,516.5,5
27581,34.25,-92.75,156.5,3
27582,38.25,-105.25,516.5,9.4
27583,38.25,-105.25,516.5,2.3
27584,38.25,-105.25,516.5,8.6
27585,38.25,-105.25,516.5,6.7
27586,38.25,-105.25,516.5,1.9
27587,38.75,-119.875,135.5,2.8
27588,38.75,-119.875,135.5,4.3
27589,46.6403,-88.05,3150.0,4.2
27590,46.5472,-88.0389,3150.0,1.9
27591,37.5,-118.5,0.905,3.2
27592,37.75,-119.0,0.905,1.9
27593,36.25,-116.25,338.5,1.9
27594,36.25,-116.25,338.5,3.6
27595,36.25,-116.25,338.5,4
27596,36.25,-116.25,338.5,3.2
27597,36.25,-116.25,338.5,2.8
27598,36.25,-116.25,338.5,3.4
27599,36.25,-116.25,338.5,2.4
27600,36.25,-116.25,338.5,2.1
27601,36.25,-116.25,338.5,1.6
27602,35.0,-84.375,1472.0,43
27603,35.0,-84.375,1472.0,51
27604,35.0,-84.375,1472.0,56
27605,35.0,-84.375,1472.0,45
27606,35.0,-84.375,1472.0,37
27607,35.0,-84.375,1472.0,68
27608,35.0,-84.375,1472.0,28
27609,35.0,-84.375,1472.0,80
27610,35.0,-84.375,1472.0,120
27611,35.0,-84.375,1472.0,56
27612,35.0,-84.375,1472.0,37
27613,35.0,-84.375,1472.0,4
27614,35.0,-84.375,1472.0,2.3
27615,35.0,-84.375,1472.0,14
27616,68.0728,-162.825,275.0,34
27617,68.0619,-162.822,275.0,31
27619,35.4167,-118.28299999999999,156.5,4.1
27620,35.2167,-118.06700000000001,156.5,5.3
27621,35.3,-118.1,156.5,3.2
27622,35.2167,-118.43299999999999,156.5,7.8
27623,35.3333,-118.367,156.5,1.8
27624,35.3833,-118.117,156.5,3.6
27625,35.4,-118.083,156.5,6.5
27626,35.4667,-118.78299999999999,156.5,7.1
27627,35.5,-118.48299999999999,156.5,7.4
27628,43.5833,-114.98299999999999,44.25,5.1
27629,43.6333,-115.73299999999999,104.5,3.1
27630,43.6083,-114.867,104.5,1.9
27631,35.2333,-81.4167,338.5,7.5
27632,35.2333,-81.45,338.5,11
27633,35.2167,-81.4667,338.5,9.3
27634,35.3,-81.3167,395.5,6
27635,35.3,-81.3,395.5,49
27636,35.3167,-81.3,395.5,5.8
27637,34.9167,-81.55,395.5,2.8
27638,34.9167,-81.5667,395.5,2.9
27639,34.9167,-81.7167,395.5,5
27640,34.95,-81.7167,395.5,4.9
27641,35.0667,-81.5833,1374.0,5.1
27642,35.0667,-81.5833,1374.0,2.6
27643,35.1,-81.5333,1374.0,3.1
27644,46.25,-87.875,3150.0,2.5
27645,46.25,-87.875,3150.0,2.2
27646,46.25,-87.875,3150.0,3.7
27647,46.25,-87.875,3150.0,2.7
27648,46.25,-87.875,3150.0,2.1
27649,46.25,-87.875,3150.0,4.9
27650,46.25,-87.875,3150.0,2.1
27651,46.25,-87.875,3150.0,4.7
27652,46.25,-87.875,3150.0,3.7
27653,46.25,-87.875,3150.0,4.7
27654,46.25,-87.875,3150.0,5.8
27655,46.25,-87.875,3150.0,2.4
27656,46.25,-87.875,3150.0,1.5
27657,46.25,-87.875,3150.0,2.8
27658,46.25,-87.875,3150.0,2.1
27659,46.25,-87.875,3150.0,2.4
27660,38.625,-77.375,1495.0,6.4
27661,34.0333,-113.117,28.75,4.4
27662,37.7625,-106.833,28.75,1.6
27663,37.8083,-106.98299999999999,28.75,2.3
27664,37.8222,-106.883,28.75,2
27665,37.8333,-106.906,28.75,2.6
27666,45.625,-112.875,33.4,1.8
27668,45.45,-112.0,3150.0,2.3
27669,35.725,-79.8056,1521.0,1.7
27670,35.7583,-79.9583,1521.0,2.5
27672,38.375,-79.25,156.5,3.3
27673,38.375,-79.25,156.5,8.9
27674,38.375,-79.25,156.5,1.9
27675,38.375,-79.25,385.5,6.2
27676,38.375,-79.25,156.5,2.5
27677,45.25,-112.875,72.9,1.6
27678,45.25,-112.875,72.9,2.2
27679,44.375,-75.5,3150.0,5.3
27680,44.375,-75.5,3150.0,5.6
27681,44.375,-75.5,3150.0,4.6
27682,44.375,-75.5,3150.0,4.3
27683,44.375,-75.5,3150.0,3.6
27684,46.7911,-88.6911,467.0,2.9
27685,46.1742,-88.1778,467.0,2.5
27692,43.7617,-114.705,44.25,2.4
27697,45.5,-112.75,33.4,2.2
27698,45.5,-112.75,104.5,1.7
27699,45.625,-113.0,59.9,2.8
27700,45.5,-112.75,104.5,2.8
27701,45.5,-112.75,104.5,4.7
27702,45.5,-112.75,104.5,3
27703,45.5,-112.75,104.5,3.8
27704,45.5,-113.0,104.5,3.3
27705,42.25,-104.625,1521.0,6.7
27706,42.25,-104.625,1521.0,4.4
27707,42.25,-104.5,3150.0,4
27708,42.375,-104.625,3150.0,4
27709,42.25,-104.625,3150.0,2.9
27710,42.25,-104.625,1521.0,1.8
27711,42.25,-104.625,3150.0,2.3
27712,42.5,-104.375,3150.0,3.1
27713,42.5,-104.375,3150.0,3.4
27714,42.625,-104.375,3150.0,1.7
27715,41.875,-105.125,3150.0,6.4
27716,42.5,-104.5,3150.0,1.8
27717,41.9137,-105.384,3150.0,2.5
27718,41.875,-105.25,3150.0,2
27719,42.0858,-105.23200000000001,3150.0,1.6
27720,41.9119,-105.37799999999999,3150.0,5.5
27721,41.75,-105.25,3150.0,30
27722,41.75,-105.25,3150.0,12
27723,41.875,-105.25,3150.0,1.6
27724,41.875,-105.25,3150.0,3.6
27725,41.875,-105.25,3150.0,3.9
27726,41.875,-105.25,3150.0,3.1
27727,41.75,-105.375,3150.0,4.9
27728,47.65,-91.7917,1521.0,5.7
27729,36.5333,-79.6667,227.0,7
27730,36.3,-80.1167,227.0,4.4
27731,47.65,-91.7917,1521.0,2
27732,47.65,-91.7917,1521.0,4.1
27733,47.65,-91.7917,1521.0,2.6
27734,47.65,-91.7917,1521.0,1.6
27735,47.65,-91.7917,1521.0,4.2
27736,47.65,-91.7917,1521.0,1.9
27737,47.65,-91.7917,1521.0,1.7
27738,47.65,-91.7917,1521.0,2.2
27739,47.65,-91.7917,1521.0,2.9
27740,47.65,-91.7917,1521.0,3.9
27741,47.65,-91.7917,1521.0,1.7
27742,47.65,-91.7917,1521.0,1.9
27743,47.65,-91.7917,1521.0,2.2
27744,47.65,-91.7917,1521.0,2.1
27745,47.65,-91.7917,1521.0,4.2
27746,47.65,-91.7917,1521.0,2.4
27747,47.65,-91.7917,1521.0,1.6
27748,47.65,-91.7917,1521.0,1.7
27749,47.65,-91.7917,1521.0,2
27750,47.65,-91.7917,1521.0,2.3
27751,47.65,-91.7917,1521.0,1.6
27752,47.65,-91.7917,1521.0,3.3
27753,47.65,-91.7917,1521.0,2.1
27754,47.65,-91.7917,1521.0,3.6
27755,36.0667,-79.1,1521.0,4.6
27756,34.625,-83.625,2024.0,1.9
27757,34.625,-83.625,2024.0,5.1
27758,34.625,-83.625,2024.0,3.3
27759,34.625,-83.625,2024.0,5
27760,34.625,-83.625,2024.0,3.3
27761,34.625,-83.625,2024.0,2.2
27762,43.75,-72.25,1427.0,5.7
