# subduction_volume_km3y, decompacted_sediment_thickness, sed_thick_0.2d, ocean_crust_carb_percent
0.189523,18.295542,239.220627,2.510041
0.289593,24.662144,245.736496,2.496208
0.244148,24.662144,142.637329,2.496208
0.189380,18.295542,239.220627,2.510041
0.245238,24.662144,142.637329,2.522626
0.189235,18.295542,239.220627,2.510041
0.245132,24.662144,142.637329,2.522626
0.245023,24.662144,142.637329,2.522626
0.189088,18.295542,239.220627,2.510041
0.244911,24.662144,142.637329,2.522626
0.244796,24.662144,142.637329,2.522626
0.189934,18.295542,239.220627,2.540611
0.244678,24.662144,142.637329,2.522626
0.174201,18.295542,239.220627,2.540611
0.244558,24.662144,142.637329,2.522626
0.244434,24.662144,142.637329,2.522626
0.174045,18.295542,239.220627,2.540611
0.244308,24.662144,142.637329,2.522626
0.244179,24.662144,142.637329,2.522626
0.173888,18.295542,134.206024,2.540611
0.250751,24.662144,142.637329,2.649826
0.173728,18.295542,134.206024,2.540611
0.083266,24.662144,142.637329,2.649826
0.083142,24.662144,142.637329,2.649826
0.173567,18.295542,134.206024,2.540611
0.083016,24.662144,142.637329,2.649826
0.175081,18.295542,134.206024,2.597080
0.082890,24.662144,142.637329,2.649826
0.082763,24.662144,142.637329,2.649826
0.174914,18.295542,134.206024,2.597080
0.082635,24.662144,142.637329,2.649826
0.174744,18.295542,134.206024,2.597080
0.082506,24.662144,142.637329,2.649826
0.280030,74.954163,94.216881,2.536053
0.232334,74.954163,94.216881,2.536053
0.279727,74.954163,94.216881,2.536053
0.279422,74.954163,94.216881,2.536053
0.282242,74.954163,94.216881,2.600879
0.232611,74.954163,94.216881,2.536053
0.281927,74.954163,94.216881,2.600879
0.281608,74.954163,94.216881,2.600879
0.281286,74.954163,94.216881,2.600879
0.229719,74.954163,94.216881,2.468189
0.280961,74.954163,94.216881,2.600879
0.279073,74.954163,94.216881,2.600879
0.281458,74.954163,94.216881,2.639702
0.229987,74.954163,94.216881,2.468189
0.281122,74.954163,94.216881,2.639702
0.280783,74.954163,94.216881,2.639702
0.280441,74.954163,94.216881,2.639702
0.280096,74.954163,94.216881,2.639702
0.230253,74.954163,94.216881,2.468189
0.217445,18.295542,134.206024,2.597080
0.282609,74.954163,94.216881,2.659910
0.282254,74.954163,94.216881,2.659910
0.082376,24.662144,142.637329,2.649826
0.281895,74.954163,94.216881,2.659910
0.230516,74.954163,94.216881,2.468189
0.277253,82.101494,94.216881,2.659910
0.230777,74.954163,94.216881,2.468189
0.276900,82.101494,94.216881,2.659910
0.231035,74.954163,94.216881,2.468189
0.276929,82.101494,94.216881,2.661712
0.227494,74.954163,94.216881,2.433112
0.276569,82.101494,94.216881,2.661712
0.227743,74.954163,94.216881,2.433112
0.276206,82.101494,94.216881,2.661712
0.275840,82.101494,94.216881,2.661712
0.213095,74.954163,94.216881,2.433112
0.275471,82.101494,94.216881,2.661712
0.082246,24.662144,142.637329,2.649826
0.213375,74.954163,94.216881,2.433112
0.217286,14.121897,134.206024,2.597080
0.275099,82.101494,94.216881,2.661712
0.277910,82.101494,80.079208,2.673843
0.208839,74.954163,94.216881,2.409754
0.277527,82.101494,80.079208,2.673843
0.277142,82.101494,80.079208,2.673843
0.209108,74.954163,94.216881,2.409754
0.270548,82.101494,73.879211,2.673843
0.209375,74.954163,94.216881,2.409754
0.270169,82.101494,67.296402,2.673843
0.285667,17.286497,160.534149,2.679385
0.285720,17.286497,160.534149,2.679385
0.285770,17.286497,160.534149,2.679385
0.285817,17.286497,160.534149,2.679385
0.288028,17.286497,160.534149,2.687159
0.288070,17.286497,160.534149,2.687159
0.261570,17.286497,160.534149,2.687159
0.314298,17.286497,160.534149,2.679385
0.082115,24.662144,142.637329,2.649826
0.269788,82.101494,67.296402,2.673843
0.261603,17.286497,160.534149,2.687159
