SAMPLE ID	IGSN	SOURCE	REFERENCE	CRUISE ID	LATITUDE	LONGITUDE	LOC PREC	MIN AGE	AGE	MAX AGE	METHOD	MATERIAL	TYPE	COMPOSITION	ROCK NAME	MINERAL	CU
OCEAN06-VC-1-1		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		41.58
OCEAN06-VC-2		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		76.1
OCEAN06-VC-3		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		17.55
OCEAN06-VC-4		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		35.45
OCEAN06-VC-5		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		40.67
187		GEOROC	DEFANT, M. J.; MAURY, R. C.; RIPLEY, E. M.; FEIGENSON, M. D.; JACQUES, D., 1991		14.13	121.2	0.01				XRF/AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYANDESITE		34
OCEAN06-WR-1		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		112.4
OCEAN06-WR-2		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		50.31
OCEAN06-WR-3		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		38.76
OCEAN06-WR-4		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		40.59
OCEAN06-WR-5		PETDB	YAN, Q; CASTILLO, P R; SHI, X; WANG, L; LIAO, L; REN, J, 2015	OCEAN06	17.6483	117.096	0.0001				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		40.82
51504B		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		35	135	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		67
760515-11		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	MAFIC	GABBRO		22
PT40		GEOROC	BERNARD, A.; KNITTEL, U.; WEBER, B. C.; WEIS, D.; ALBRECHT, A.; HATTORI, K.; KLEIN, J.; OLES, D., 1996		15.1633	120.325	0.01				XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		67
357438		GEOROC	MACPHERSON, C. G.; DREHER, S. T.; THIRLWALL, M. F., 2006		9.607	125.455	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ADAKITE		306
TS-3		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		78
FU29		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		32
29-3		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		42.7
07.03.31.02		GEOROC	KIYOSUGI, K.; HORIKAWA, Y.; NAGAO, T.; ITAYA, T.; CONNOR, C. B.; TANAKA, K., 2014		34.5246	131.617	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		28
G-33		GEOROC	KAWABE, I., 1974		34.5	135	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		140
TSK2-16		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		34.8	133	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		16
BC-21		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		32.2	130.3	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		21.1
H-13		GEOROC	KAWABE, I., 1974		34	136	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		96
93051816		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		6
T95020		GEOROC	LAI, YU-MING; SONG, SHENG-RONG; IIZUKA, Y., 2008		22.97	121.3	0.01	2.6	12.8	23	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		42
M32283		GEOROC	TU, KANN; FLOWER, M. F. J.; CARLSON, R. W.; XIE, GUANGHONG; CHEN, CHU-YUNG; ZHANG, MING, 1992		12.98	121.16	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		60
G21		GEOROC	YUGE, T.; IMAOKA, T.; IIZUMI, S., 1998		34	130	0.01	87	87	87	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		2.7
LOBE 11/7		GEOROC	NAKADA, S.; MOTOMURA, Y., 1999		32.75	130.3	0.01	-1.6e-05	-1.6e-05	-1.6e-05	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		14
TSK4-12		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		34.8	133	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		17
760510-11		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	VOLCANIC	FELSIC	RHYOLITE		0.6
750612-8A		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	VEIN	UNKNOWN	APLITE		3
F-90		GEOROC	KAWABE, I., 1974		35.5	136	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		45
82622-10		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		2
ZO-72		GEOROC	YUMUL, G. P. JR., 1996		15.6	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	DIABASE		75
67RS-119		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.5	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		2
74H129		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	FELSIC	MONZOGRANITE		7
NA37		GEOROC	TIBA, T., 1989		29.85	129.87	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		22.8
040406-OG1		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A.; HIRAHARA, Y.; SHUTO, K., 2006		34.7	135.6	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	PICRITE		36
96091203-1		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		4
99072905		GEOROC	ISHIWATARI, A.; IMASAKA, M., 2002		35.2	134.3	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		62
62904		GEOROC	TAKAGI, T., 1992		34.7	133.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		107
71		GEOROC	DEFANT, M. J.; MAURY, R. C.; RIPLEY, E. M.; FEIGENSON, M. D.; JACQUES, D., 1991		14.72	120.43	0.01				XRF/AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		96
93051803		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		29
FU9		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		76
MIN22		GEOROC	ELBURG, M. A.; FODEN, J. D., 1998		1.3167	124.9	0.01	3	3	3	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		74
ZO-293		GEOROC	YUMUL, G. P. JR., 1996		15.6	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		71
168		GEOROC	SUDA, Y., 2004		35.2	134.6	0.01	0.01	1.305	2.6	XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		3.6
NA49		GEOROC	TIBA, T., 1989		29.85	129.87	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		40.8
B-5C		GEOROC	CHEN, JU-CHIN, 1988		23.58	119.5	0.01	2.6	12.8	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		66
G08		GEOROC	YUGE, T.; IMAOKA, T.; IIZUMI, S., 1998		34	130	0.01	87	87	87	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		3.6
A-3		GEOROC	CHEN, JU-CHIN, 1988		23.58	119.5	0.01	2.6	12.8	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		65
2042401		GEOROC	KIYOSUGI, K.; HORIKAWA, Y.; NAGAO, T.; ITAYA, T.; CONNOR, C. B.; TANAKA, K., 2014		34.5246	131.617	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		39
601-1		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		36
96071907-1		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		7
PT9A		GEOROC	BERNARD, A.; KNITTEL, U.; WEBER, B. C.; WEIS, D.; ALBRECHT, A.; HATTORI, K.; KLEIN, J.; OLES, D., 1996		15.13	120.37	0.01				XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		5
1610		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		25
PIN9		GEOROC	BERNARD, A.; KNITTEL, U.; WEBER, B. C.; WEIS, D.; ALBRECHT, A.; HATTORI, K.; KLEIN, J.; OLES, D., 1996		15.1111	120.308	0.01				XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		49
ZO-298		GEOROC	YUMUL, G. P. JR., 1996		15.6	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		157
S04-12-21		GEOROC	YAN, QUANSHU; SHI, XUEFA; WANG, KUNSHAN; BU, WENRUI; XIAO, LONG, 2008		15.5717	116.158	0.01	3.8	5.855	7.91	ICPAES	IGNEOUS	VOLCANIC	INTERMEDIATE	TEPHRITE		42
94101010		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		8
102107		GEOROC	OHTA, T.; AOKI, K.-I., 1991		33.3	131.5	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		13
FU-2		GEOROC	IMAOKA, T.; NAKASHIMA, K.; KAMEI, A.; ITAYA, T.; OHIRA, T.; NAGASHIMA, M.; KONO, N.; KIJI, M., 2014		34.7	135.3	0.01				XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		1.3
KM-20		GEOROC	CHEN, CHENG-HONG, 1986		25.03	121.67	0.01	2.6	12.8	23	AAS	IGNEOUS	PLUTONIC	EXOTIC	LAMPROPHYRE		21
L-21		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		81
79052510		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	FELSIC	MONZOGRANITE		14
TN62030706		GEOROC	KAWANO, M.; TAKAHASHI, KIYOSHI; NOZAWA, T., 1966		31.4	130.5	0.01	0	271	542	NOT GIVEN	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		35
Z-26		GEOROC	MIZOGUCHI, S.; KIMINAMI, K.; IMAOKA, T.; KAMEI, A., 2009		33.22	134.18	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		22
500-44		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		28
KA8		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		32.2	130.3	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		20
SR-03		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.12	0.01	82.9	82.9	82.9	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		5
93051802		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		40
114		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0.011	0.0555	0.1	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		54
DZ32		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.0813	133.132	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYTE		4
82Z24-14		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		15
PIN6		GEOROC	BERNARD, A.; KNITTEL, U.; WEBER, B. C.; WEIS, D.; ALBRECHT, A.; HATTORI, K.; KLEIN, J.; OLES, D., 1996		15.1111	120.308	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		29
80905		GEOROC	TAKAGI, T., 1992		34.7	133.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		89
AW736		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
IK-9		GEOROC	TAKAGI, T.; KAGAMI, H.; IIZUMI, S., 1989		35	132	0.01	8.34e-05	8.34e-05	8.34e-05	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		41
1200		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		21
SR-10		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.12	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
H-89		GEOROC	KAWABE, I., 1974		33	132.5	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		59
20523-5		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A., 2005		35.5	136.8	0.01	145.5	173.55	201.6	XRF	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		64
2005		GEOROC	AGATA, T.; ADACHI, M.; TSUBOI, M., 2009		36	137	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		14
EW910615-2		GEOROC	PALLISTER, J. S.; HOBLITT, R. P.; MEEKER, G. P.; KNIGHT, R. J.; SIEMS, D. F., 1996		15.1892	120.486	0.01	-1.8e-05	-1.8e-05	-1.8e-05	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		50
DZ10          		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.111	133.126	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		40
G03		GEOROC	YUGE, T.; IMAOKA, T.; IIZUMI, S., 1998		34	130	0.01	87	87	87	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		1.9
79052408		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		13
65T-38		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.2	137	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		2
B-14		GEOROC	CHANG, M.-D.; CHEN, JU-CHIN, 1979		24.85	121.92	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		78.4
SI-7		GEOROC	AGATA, T.; ADACHI, M.; TSUBOI, M., 2009		36	137	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		107
500-46		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		29
TLS-23		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; O^REILLY, S. Y.; SUN, SHEN-SU; SHINJO, R.; CHEN, CHANG-HWA, 2004		25	120	0.01	2.6	3.95	5.3	ICPMS	IGNEOUS	VOLCANIC	MAFIC	BASALT		45.5
O8(89032404)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.72	132.53	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		5.2
500E		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		30
930-3		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		15.2
SR-48		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.12	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		10
990728-16		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A., 2004		35.1	134.7	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	METABASALT		9
5071702		GEOROC	IIZUMI, S.; IMAOKA, T.; KAGAMI, H., 2000		34	130.8	0.01				XRF	IGNEOUS	PLUTONIC	MAFIC	GABBRO		32
HOM2A:4C		GEOROC	BORISOVA, A. YU.; PICHAVANT, M.; POLVE, M.; WIEDENBECK, M.; FREYDIER, R.; CANDAUDAP, F., 2006		15.13	120.35	0.01	-1.8e-05	-1.8e-05	-1.8e-05	SIMS	IGNEOUS	VOLCANIC	FELSIC	DACITE		89
10YS14		GEOROC	HONG, WENTAO; XU, XISHENG; ZOU, HAIBO, 2013		25	118.9	0.01	65.5	82.55	99.6	ICPMS	IGNEOUS	VOLCANIC	FELSIC	RHYOLITE		1.89
CH-905		GEOROC	IMAOKA, T.; NAKAJIMA, T.; ITAYA, T., 1993		33.9494	130.91	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		24
18		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		32
G-34		GEOROC	KAWABE, I., 1974		34.5	135	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		150
D-504672		GEOROC	DI MURO, A.; PALLISTER, J. S.; VILLEMANT, B.; NEWHALL, C. G.; SEMET, M. P.; MARTINEZ, M. C.; MARIET, C., 2008		15.13	120.35	0.01	0.000636	0.000636	0.000636	INAA	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		37
AM-2		GEOROC	NISHIWAKI, H.; OKUDAIRA, T., 2005		34	135	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		20
O3(90032304)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.72	132.53	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		20.5
SU03		GEOROC	TIBA, T., 1989		29.63	129.72	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		56.8
73081102		GEOROC	GOTO, H.; KANISAWA, S.; KATADA, M., 1977		35	137.5	0.01				AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		11
408		GEOROC	SUDA, Y., 2004		35.2	134.6	0.01	0.01	1.305	2.6	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		5.4
T95022-W		GEOROC	LAI, YU-MING; SONG, SHENG-RONG; IIZUKA, Y., 2008		22.97	121.3	0.01	2.6	12.8	23	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		25
93062203		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		32
ZO-181		GEOROC	YUMUL, G. P. JR., 1996		14.5	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	DIABASE		5
602-0-1		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		31
KK1-8		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		33.5	134	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		46
KU-28		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		15
0BASE		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		20
KU21I		GEOROC	TIBA, T., 1989		29.97	129.93	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		10.2
75031601		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		15
NA11-4		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		33.5	134	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		19
PH13D		GEOROC	PALLISTER, J. S.; HOBLITT, R. P.; MEEKER, G. P.; KNIGHT, R. J.; SIEMS, D. F., 1996		15.0511	120.289	0.01	-1.8e-05	-1.8e-05	-1.8e-05	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		81
A-4		GEOROC	CHANG, M.-D.; CHEN, JU-CHIN, 1979		24.85	121.92	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		84
91042401		GEOROC	MASHIMA, H., 2005		33	130	0.01				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		28.3
KU-93		GEOROC	YUHARA, MASAKI, 1994		35.8	137.9	0.01	99	99	99	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
NO-1		GEOROC	TAKAGI, T.; KAGAMI, H.; IIZUMI, S., 1989		35	132	0.01	8.04e-05	8.04e-05	8.04e-05	XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		9
DZ55		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.0806	133.043	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYTE		7
AM-6		GEOROC	NISHIWAKI, H.; OKUDAIRA, T., 2005		34	135	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		11
114-2		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		67.7
T-81		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	82.5	82.5	82.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		2
SPINE		GEOROC	NAKADA, S.; MOTOMURA, Y., 1999		32.75	130.3	0.01	-1.4e-05	-1.4e-05	-1.4e-05	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		10
NA36		GEOROC	TIBA, T., 1989		29.85	129.87	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		32.9
